itemid,shopid,name,currency,stock,ctime,historical_sold,liked_count,view_count,catid,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,price_before_discount,has_lowest_price_guarantee,raw_discount,rating_star,show_free_shipping,is_preferred_plus_seller,shop_location,has_model_with_available_shopee_stock,can_use_cod,is_on_flash_sale
3203098901,178828848,Maxim Teflon Valentino / Fry Pan 22 cm,IDR,272,1571797604,6174,5502,185267,46,0,83000.0,83000.0,83000.0,-1e-05,-1e-05,0.0,False,0,4.885737660212708,True,False,KOTA JAKARTA UTARA,True,True,False
8800776341,185094478,Panci Set 13 Cookware Tutup Kaca SERBAGUNA HITAM,IDR,78,1606556934,340,620,7537,46,Tidak Ada Merek,112500.0,112500.0,112500.0,153600.0,153600.0,153600.0,False,27,4.700564971751413,False,False,KOTA JAKARTA BARAT,False,True,False
7527960300,216867935,Frypan Teflon Wajan Teflon Anti Lengket Maxim Valentino 22CM Wajan Panci Penggorengan Teflon,IDR,23,1586887250,2443,1425,5272,46,Maxim,69900.0,69900.0,69900.0,-1e-05,-1e-05,0.0,False,0,4.904118838622552,False,True,KOTA SURABAYA,False,True,False
6844366013,290353145,"[READY STOCK] Carote Esssential Woody Non stick Deep Fry Pan with Lid, PFOA Free, Maifan Stone-Derived Non-Stick Coating From Switzerland, Large Capacity Smokeless Frying Wok, Suitable For All Stove Including Induction, Free Wooden Spatula Included",IDR,212,1596164086,2383,2389,35064,46,Carote,352000.0,352000.0,484000.0,638000.0,878000.0,638000.0,False,45,4.957723577235773,False,False,KOTA JAKARTA UTARA,True,True,False
8804119228,294208250,SUBRON Panci susu milk pot mpasi 16cm 18cm 20cm tutup kaca stainless steel murah,IDR,1404,1608265995,1542,1459,21105,46,Subron,40250.0,40250.0,54000.0,-1e-05,-1e-05,0.0,False,0,4.892241379310345,True,False,KOTA BANDUNG,False,True,False
722865862,3261113,Panci Deep Fryer Baru 3 in 1 Stainless Steel 22 cm - Goreng/ Kukus/ Rebus handle samping (Baru),IDR,1094,1511955240,1876,6115,2332,46,Tidak Ada Merek,122500.0,122500.0,122500.0,-1e-05,-1e-05,0.0,False,0,4.808571428571429,True,False,KOTA SURABAYA,False,True,False
869229881,7615744,Maspion Fancy Set 2 pcs Frypan Set 23cm + 18 cm - Wajan Anti Lengket Penggorengan Warna Warni,IDR,5997,1516967047,690,832,8613,46,Maspion,56000.0,56000.0,56000.0,112000.0,112000.0,112000.0,True,50,4.672131147540983,True,True,KOTA JAKARTA UTARA,False,True,False
6951203278,13058062,ENAMEL kuali hitam / kuali ANTI LENGKET / wok masak / wajan TEBAL 31 - 46 cm ANTI PANAS,IDR,2832,1599391786,716,984,3037,46,Makapal,103000.0,103000.0,124200.0,110000.0,135000.0,110000.0,False,8,4.713936430317848,False,False,KOTA JAKARTA BARAT,False,True,False
3631975506,19508316,Panci sup soup pot 22cm 24cm stainless steel tutup kaca murah gagang stainless,IDR,3955,1588069286,804,641,6791,46,Tidak Ada Merek,58000.0,58000.0,71000.0,-1e-05,-1e-05,0.0,False,0,4.91958762886598,False,True,KOTA BANDUNG,False,True,False
3462224997,25676340,Cypruz - FP-0643  Fry Pan Marble Kotak omelette (3),IDR,4,1605007023,152,862,12478,46,,144900.0,144900.0,144900.0,172500.0,172500.0,172500.0,False,16,4.902439024390244,False,False,KOTA TANGERANG,False,True,False
4027787260,28873828,Panci dandang  steamer kukus uk 18 20 22  stenlis tutup kaca,IDR,1312,1586860417,1229,2288,18744,46,Tidak Ada Merek,39000.0,39000.0,48000.0,-1e-05,-1e-05,0.0,False,0,4.555882352941176,False,False,KAB. SIDOARJO,False,True,False
1847470824,72109688,BOLDë Granite Wajan / Super Pan Wok 28 cm + Tutup Kaca / Lid Glass - Beige,IDR,310,1547779958,5144,8210,47920,46,Bolde,257300.0,257300.0,257300.0,315000.0,315000.0,315000.0,False,18,4.837032129844319,True,False,KOTA JAKARTA UTARA,True,True,False
2612673048,132967458,America High Pots Panci Set 5 Pcs +2 Steamer ( Kingko - Homelux - Happy ),IDR,7872,1565028878,2088,4620,18845,46,Kingko,116000.0,116000.0,116000.0,-1e-05,-1e-05,0.0,False,0,4.597461468721669,True,False,KOTA BEKASI,False,True,False
5559205516,149205613,GM Bear Wajan Set Penggorengan Merah isi 2psc 1240 - Frying Pan Set Red,IDR,2382,1603703845,3821,6421,69431,46,GM Bear,59900.0,59900.0,59900.0,129900.0,129900.0,129900.0,False,54,4.5373746581586145,True,False,KOTA JAKARTA UTARA,False,True,False
3114907014,178828848,Maxim Teflon Valentino / Fry Pan 26 cm,IDR,202,1571797604,3555,2681,20182,46,0,83800.0,83800.0,83800.0,105800.0,105800.0,105800.0,True,21,4.90090478242137,True,False,KOTA JAKARTA UTARA,True,True,False
3642666964,179066421,Tefal Natura Wokpan 16cm Wajan Anti Lengket,IDR,6,1594970466,612,1020,17920,46,,73630.0,73630.0,73630.0,249000.0,249000.0,249000.0,True,70,4.819230769230769,True,False,KOTA JAKARTA UTARA,True,True,False
3375469618,195262788,GM Bear Fry Pan Teflon D32cm 1238,IDR,279,1610437276,329,962,48067,46,GM Bear,59900.0,59900.0,59900.0,129900.0,129900.0,129900.0,False,54,4.545454545454546,True,False,KOTA JAKARTA UTARA,False,True,False
4623439073,216867935,Frypan Teflon Wajan Teflon Anti Lengket Maxim Valentino 24CM Penggorengan Serbaguna,IDR,58,1585758917,1412,714,4147,46,Maxim,80000.0,80000.0,80000.0,-1e-05,-1e-05,0.0,False,0,4.905923344947735,False,True,KOTA SURABAYA,False,True,False
5344390643,290353145,"[READY STOCK] Carote Bio Green Wajan Penggorengan Anti Lengket Batu Granit dari Amerika BUKAN teflon ( Fry pan ) Bebas PFOA, Peralatan Masak ( Termasuk Tutup)",IDR,174,1596174195,1891,2448,37018,46,Carote,220000.0,220000.0,352000.0,398000.0,598000.0,398000.0,False,50,4.940019665683383,False,False,KOTA JAKARTA UTARA,True,True,False
1205739233,72109688,BOLDë Granite Wajan / Super Pan 22 cm - Beige,IDR,1,1527667581,6573,13390,85167,46,Bolde,170000.0,170000.0,170000.0,316000.0,316000.0,316000.0,False,46,4.764597580220936,True,False,KOTA JAKARTA UTARA,True,True,False
8012816669,84164586,PERO FRY PAN MIDI 14CM - CREAMY,IDR,50,1612235254,1872,3209,129818,46,,79200.0,79200.0,79200.0,269000.0,269000.0,269000.0,False,71,4.794974874371859,True,False,KOTA JAKARTA SELATAN,False,True,False
5259205832,149205613,GM Bear Wajan Set Penggorengan Hitam 1239-Frying Pan Set Black,IDR,4572,1603703107,1895,1557,30161,46,GM Bear,49900.0,49900.0,49900.0,99900.0,99900.0,99900.0,False,50,4.4251606978879705,True,False,KOTA JAKARTA UTARA,False,True,False
3203098902,178828848,Maxim Teflon Valentino / Fry Pan 18 cm,IDR,533,1571797604,4075,2487,17854,46,Maxim,67400.0,67400.0,67400.0,-1e-05,-1e-05,0.0,False,0,4.893360160965795,True,False,KOTA JAKARTA UTARA,True,True,False
8619442792,195262788,GM Bear Wajan Set Penggorengan Merah 2pcs 1240 - Fry Pan Set Red,IDR,2382,1614672116,191,280,15489,46,GM Bear,59900.0,59900.0,59900.0,129900.0,129900.0,129900.0,True,54,4.523809523809524,False,False,KOTA JAKARTA UTARA,False,True,False
4044369437,290353145,"[READY STOCK] Carote Essential Woody Panci Susu Anti Lengket Batu Granit BUKAN teflon ( Sauce pan ) bebas PFOA, Peralatan Masak ( Spatula dan Tutup Termasuk )",IDR,16,1596165494,1978,2323,31454,46,Carote,242000.0,242000.0,242000.0,398000.0,398000.0,398000.0,False,39,4.954298150163221,False,False,KOTA JAKARTA UTARA,True,True,False
1205676481,72109688,BOLDe Super Pan Granite Set Purple / Wajan Set 5 Pcs,IDR,216,1527666339,6123,8342,32252,46,Bolde,336000.0,336000.0,336000.0,458000.0,458000.0,458000.0,False,27,4.908100558659218,True,False,KOTA JAKARTA UTARA,True,True,False
3280052281,84164586,PERO FRY PAN MIDI 14CM - ROSEGOLD,IDR,27,1614155666,678,702,31149,46,Pero,80000.0,80000.0,80000.0,269000.0,269000.0,269000.0,False,70,4.8,True,False,KOTA JAKARTA SELATAN,False,True,False
5915068415,149205613,GM Bear Panci Set Teflon Fry Pan dan Panci Susu-Panci Set Fry Pan and Milk Pan,IDR,574,1578976067,8673,6367,71790,46,GM Bear,46900.0,46900.0,46900.0,99000.0,99000.0,99000.0,False,53,4.4439261813019675,True,False,KOTA JAKARTA UTARA,False,True,False
7202937118,178828848,Maxim Panci / Wok 30 cm & Frying Pan Valentino Set 22 cm 2 Pcs,IDR,618,1571797604,5973,10973,46809,46,Maxim,183000.0,183000.0,183000.0,217400.0,217400.0,217400.0,True,16,4.9052396878483835,True,False,KOTA JAKARTA UTARA,True,True,False
7179591840,195262788,GM Bear Fry Pan Wajan Set Hitam 1239 - Frying Pan Set,IDR,4572,1613729072,128,95,11425,46,GM Bear,49900.0,49900.0,49900.0,99900.0,99900.0,99900.0,True,50,4.329411764705882,False,False,KOTA JAKARTA UTARA,False,True,False
7144372876,290353145,"[READY STOCK] Carote Essential Woody Non-Stick Panci Anti Lengker Casserole 20/24/28cm Saucepot with Lid, PFOA Free Maifan Stone Non-Stick Coating From Switzerland, Suitable For Induction Stove",IDR,4,1596165955,1637,1867,25140,46,Carote,330000.0,330000.0,330000.0,598000.0,598000.0,598000.0,False,45,4.970285714285715,False,False,KOTA JAKARTA UTARA,True,True,False
2236097809,72109688,BOLDë Granite Wajan / Super Pan Wok 30 cm - Beige,IDR,18,1558083890,3115,4676,25642,46,Tidak Ada Merek,220500.0,220500.0,220500.0,315900.0,315900.0,315900.0,False,30,4.6385209713024285,True,False,KAB. BANYUASIN,True,True,False
5110203922,149205613,GM Bear Wajan Teflon 32cm 1071-Wajan Penggorengan Enamel 32cm,IDR,243,1575609593,1127,1826,28532,46,GM Bear,69900.0,69900.0,69900.0,299000.0,299000.0,299000.0,False,77,4.672868217054264,True,False,KOTA JAKARTA UTARA,False,True,False
3403031986,178828848,Maspion Panda Set A Fry Pan 20 cm + Sauce Pan 16 cm (SSP141),IDR,546,1571797604,4325,5959,64607,46,0,51400.0,51400.0,51400.0,-1e-05,-1e-05,0.0,True,0,4.8053130929791275,True,False,KOTA JAKARTA UTARA,True,True,False
7034668096,72109688,BOLDe Super Pan Wajan / Wok 24 cm Black Pink,IDR,2,1589942987,2230,3576,15713,46,Bolde,170000.0,170000.0,170000.0,265000.0,265000.0,265000.0,True,36,4.716666666666667,True,False,KOTA JAKARTA UTARA,True,True,False
7034668096,72109688,BOLDe Super Pan Wajan / Wok 24 cm Black Pink,IDR,2,1589942987,2230,3576,15719,46,Bolde,170000.0,170000.0,170000.0,265000.0,265000.0,265000.0,True,36,4.716666666666667,True,False,KOTA JAKARTA UTARA,True,True,False
5810205015,149205613,GM Bear Mini Fry Pan 16cm 1072-Wajan Penggorengan Mini Teflon 16cm,IDR,635,1575610208,3315,2313,93150,46,GM Bear,26900.0,26900.0,26900.0,89900.0,89900.0,89900.0,False,70,4.667414469994392,True,False,KOTA JAKARTA UTARA,False,True,False
7802936618,178828848,Maxim Teflon Valentino / Fry Pan 24 cm,IDR,185,1571797604,2597,2606,18526,46,Maxim,78000.0,78000.0,78000.0,97800.0,97800.0,97800.0,True,20,4.8896595208070615,True,False,KOTA JAKARTA UTARA,True,True,False
4434669489,72109688,BOLDe Super Pan Fry Pan 22 cm Black Pink,IDR,3,1589942798,1160,2594,14634,46,Bolde,170000.0,170000.0,170000.0,259000.0,259000.0,259000.0,True,34,4.846625766871166,True,False,KAB. DELI SERDANG,True,True,False
6200585650,149205613,GM Bear Panci Steamer Stainless 2 Tingkat -1036,IDR,3057,1570523657,20727,34297,205742,46,GM Bear,69900.0,69900.0,69900.0,158000.0,158000.0,158000.0,False,56,4.396107311941083,True,False,KOTA JAKARTA UTARA,False,True,False
4116998006,178828848,Maxim Teflon / Fry Pan Halania 22 cm (HAL22FP),IDR,37,1581565686,1206,1117,11933,46,None,65400.0,65400.0,65400.0,76100.0,76100.0,76100.0,True,14,4.8905013192612135,True,False,KOTA JAKARTA UTARA,True,True,False
5838101074,72109688,BOLDe Super Pan Panci / Sauce Pan + Lid 18 cm,IDR,19,1592204953,1438,3140,17276,46,Bolde,178500.0,178500.0,178500.0,288000.0,288000.0,288000.0,True,38,4.839425587467363,True,False,KOTA JAKARTA UTARA,True,True,False
4750256973,149205613,GM Bear Panci Susu Stainless Steel-Milk Pan,IDR,1165,1598959177,5864,3026,37874,46,GM Bear,29900.0,29900.0,32900.0,40000.0,50000.0,40000.0,False,34,4.43840830449827,True,False,KOTA JAKARTA UTARA,False,True,False
6153569450,178828848,Maxim Galaxy Teflon / Fry Pan 20 cm (GAL20FP),IDR,2,1600668680,813,473,7256,46,None,62360.0,62360.0,62360.0,77600.0,77600.0,77600.0,False,20,4.8694779116465865,True,False,KOTA BALIKPAPAN,True,True,True
2704156583,149205613,GM Bear Steamer Stainless 2 Tingkat 1036-Steamer Stainless Steel,IDR,3057,1566621210,2982,4273,37779,46,GM Bear,69900.0,69900.0,69900.0,158000.0,158000.0,158000.0,False,56,4.435,True,False,KOTA JAKARTA UTARA,False,True,False
6453569457,178828848,Maxim Wajan Penggorengan / Deep Wok Blue 24 Cm,IDR,20,1600668684,522,864,9470,46,,84400.0,84400.0,84400.0,99200.0,99200.0,99200.0,False,15,4.8966666666666665,True,False,KOTA JAKARTA UTARA,True,True,False
5879916246,149205613,GM Bear Panci Wajan Stainless Steel 1305 - Frying Pan 24cm,IDR,66,1614154611,208,404,10673,46,GM Bear,59500.0,59500.0,59500.0,199900.0,199900.0,199900.0,False,70,4.7293233082706765,False,False,KOTA JAKARTA UTARA,False,True,False
3203098937,178828848,Maxim Wajan Valentino / Wok 36 cm,IDR,12,1571797605,1477,1604,14826,46,Maxim,151100.0,151100.0,151100.0,166500.0,166500.0,166500.0,True,9,4.838638858397365,True,False,KOTA BALIKPAPAN,True,True,False
4353568027,178828848,Maxim Wajan Penggorengan / Deep Wok Black 24 Cm,IDR,16,1600668684,811,1261,35589,46,None,84400.0,84400.0,84400.0,99200.0,99200.0,99200.0,False,15,4.912681912681912,True,False,KOTA JAKARTA UTARA,True,True,False
3403031985,178828848,Maxim Panci Venice 5 Pcs Set,IDR,1380,1571797604,6746,7826,53223,46,Maxim,164100.0,164100.0,164100.0,197600.0,197600.0,197600.0,False,17,4.90185608949911,True,False,KOTA JAKARTA UTARA,True,True,False
3203098935,178828848,Oxone Presto Alumunium 8 L,IDR,507,1571797605,3785,3928,22608,46,0,289200.0,289200.0,289200.0,338200.0,338200.0,338200.0,True,14,4.85342895562528,True,False,KOTA JAKARTA UTARA,True,True,False
7802936629,178828848,Oxone Presto Aluminium 4 L,IDR,403,1571797604,3944,6897,18120,46,0,224500.0,224500.0,224500.0,254700.0,254700.0,254700.0,False,12,4.835120643431635,True,False,KOTA JAKARTA UTARA,True,True,False
3203098931,178828848,Oxone Set Panci / Eco Cookware 14 Pcs (OX-933),IDR,361,1571797605,1418,5626,25867,46,0,628500.0,628500.0,628500.0,734600.0,734600.0,734600.0,False,14,4.818399044205496,True,False,KOTA JAKARTA UTARA,True,True,False
3203098929,178828848,Maspion Panci Enamel Hello Panda 18 cm,IDR,147,1571797605,1695,2367,15844,46,Maspion,75400.0,75400.0,75400.0,-1e-05,-1e-05,0.0,False,0,4.905797101449275,True,False,KOTA JAKARTA UTARA,True,True,False
7802936611,178828848,Maspion Panci Dutch Oven Ebonit Handle 18 cm,IDR,30,1571797604,1209,2612,20368,46,Maspion,64300.0,64300.0,64300.0,80400.0,80400.0,80400.0,True,20,4.838255977496484,True,False,KOTA JAKARTA UTARA,True,True,False
6846202787,3188500,Maspion Frypan set 2 pcs 18 cm dan 23 cm -wajan penggorengan,IDR,0,1597208235,442,224,3230,46,Tidak Ada Merek,47500.0,47500.0,47500.0,-1e-05,-1e-05,0.0,True,0,4.71830985915493,False,False,KOTA JAKARTA BARAT,False,True,False
3111353479,3467987,Presto 4 Liter Alumunium,IDR,0,1570074827,1073,979,6391,46,,130000.0,130000.0,130000.0,155000.0,155000.0,155000.0,False,16,4.782161234991424,False,False,KOTA JAKARTA BARAT,False,False,False
1753709535,12637403,Panci Kuah Panci Sop Q2 8222 Tutup Kaca Stainless Q2-8222,IDR,0,1544958849,4887,7893,15014,46,,57000.0,57000.0,57000.0,-1e-05,-1e-05,0.0,False,0,4.888037320893035,True,True,KOTA SURABAYA,False,True,False
4455343589,20296128,Maxim Panda Wajan Anti Lengket 18cm Frypan,IDR,0,1601631151,798,1150,11112,46,None,224000.0,224000.0,224000.0,-1e-05,-1e-05,0.0,False,0,4.85625,True,False,KOTA JAKARTA UTARA,False,True,False
4843057725,28873828,Panci susu mie mi TUTUP KACA stenlis milk pot stainless steel murah,IDR,0,1595301951,2270,1265,12129,46,Tidak Ada Merek,22000.0,22000.0,36000.0,-1e-05,-1e-05,0.0,False,0,4.600591715976331,False,False,KAB. SIDOARJO,False,True,False
3237592324,82992795,Panci Steamer / Panci Kukus / Dandang stainless steel,IDR,0,1591799545,613,1987,7857,46,,175000.0,175000.0,225000.0,-1e-05,-1e-05,0.0,False,0,4.933701657458563,False,True,KOTA JAKARTA UTARA,False,True,False
6278776192,84164586,PERO FRY PAN MIDI 18CM - CREAMY,IDR,0,1612235331,2494,1867,35285,46,,99900.0,99900.0,99900.0,269000.0,269000.0,269000.0,False,63,4.663454410674574,True,False,KOTA JAKARTA SELATAN,False,True,False
8812820771,84164586,PERO WAJAN MIDI GRILL - CREAMY,IDR,0,1612235020,2497,2101,34324,46,,99900.0,99900.0,99900.0,269000.0,269000.0,269000.0,False,63,4.656855151045701,True,False,KOTA JAKARTA SELATAN,False,True,False
3707800446,149205613,GM Bear Wajan Teflon 26 CM 1067-Fry Pan 26cm,IDR,0,1574234517,15863,10500,113742,46,GM Bear,27900.0,27900.0,27900.0,89000.0,89000.0,89000.0,False,69,4.5614355926391585,True,False,KOTA JAKARTA UTARA,False,True,False
6707530283,195262788,GM Bear Teflon Fry Pan Penggorengan 26cm 1067,IDR,0,1574153351,2027,1838,44637,46,GM Bear,27900.0,27900.0,27900.0,89000.0,89000.0,89000.0,True,69,4.531332744924978,True,False,KOTA JAKARTA UTARA,False,True,False
3868904208,253661713,WAJAN MINI / SERABI / BATIK NO. 8,IDR,0,1607660816,646,323,6464,46,Tidak Ada Merek,12800.0,12800.0,12800.0,-1e-05,-1e-05,0.0,False,0,4.761904761904762,False,True,KOTA BANDUNG,False,True,False
9009155417,313478918,BMW Kitchen Ware - 1 Set 5 Pcs Panci Soup Pot Stainless Steel 5 Tingkat/Susun,IDR,0,1610434803,51,125,2589,46,Best Master Ware,130000.0,130000.0,133000.0,-1e-05,-1e-05,0.0,False,0,4.794117647058823,True,False,KOTA JAKARTA BARAT,False,True,False
7672452763,84164586,PERO SET PANCI WAJAN 2 pcs - DUO TOKYO EDITION (ROSEGOLD),IDR,0,1609401464,1535,2872,31724,46,Pero,519000.0,519000.0,519000.0,-1e-05,-1e-05,0.0,False,0,4.825123152709359,True,False,KOTA JAKARTA SELATAN,False,True,False
6069912323,294208250,SUBRON Panci Susu 18cm Stainless TEBAL  Milk Pot tutup Kaca,IDR,0,1608281463,138,258,2954,46,Subron,92000.0,92000.0,92000.0,-1e-05,-1e-05,0.0,False,0,4.964705882352941,True,False,KOTA BANDUNG,False,True,False
6772452533,84164586,PERO SET PANCI WAJAN 2 pcs - DUO TOKYO EDITION (CREAMY PINK),IDR,0,1609401384,743,1248,11393,46,Pero,199900.0,199900.0,199900.0,519000.0,519000.0,519000.0,False,61,4.7735368956743,True,False,KOTA JAKARTA SELATAN,False,True,False
